[2024-02-03 18:09:32.791] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":98,"status":"Copying file 57 of 58"}
[2024-02-03 18:09:32.791] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":100,"status":"Copying file 58 of 58"}
[2024-02-03 18:09:32.792] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":100,"status":"Deleting temporary zip..."}
[2024-02-03 18:09:32.792] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":100,"status":"Deleting backup folder..."}
[2024-02-03 18:09:32.792] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":1,"status":"Deleting file 1 of 58"}
[2024-02-03 18:09:32.793] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":3,"status":"Deleting file 2 of 58"}
[2024-02-03 18:09:32.793] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":5,"status":"Deleting file 3 of 58"}
[2024-02-03 18:09:32.793] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":6,"status":"Deleting file 4 of 58"}
[2024-02-03 18:09:32.793] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":8,"status":"Deleting file 5 of 58"}
[2024-02-03 18:09:32.794] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":10,"status":"Deleting file 6 of 58"}
[2024-02-03 18:09:32.794] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":12,"status":"Deleting file 7 of 58"}
[2024-02-03 18:09:32.794] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":13,"status":"Deleting file 8 of 58"}
[2024-02-03 18:09:32.794] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":15,"status":"Deleting file 9 of 58"}
[2024-02-03 18:09:32.795] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":17,"status":"Deleting file 10 of 58"}
[2024-02-03 18:09:32.795] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":18,"status":"Deleting file 11 of 58"}
[2024-02-03 18:09:32.795] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":20,"status":"Deleting file 12 of 58"}
[2024-02-03 18:09:32.795] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":22,"status":"Deleting file 13 of 58"}
[2024-02-03 18:09:32.795] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":24,"status":"Deleting file 14 of 58"}
[2024-02-03 18:09:32.796] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":25,"status":"Deleting file 15 of 58"}
[2024-02-03 18:09:32.796] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":27,"status":"Deleting file 16 of 58"}
[2024-02-03 18:09:32.796] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":29,"status":"Deleting file 17 of 58"}
[2024-02-03 18:09:32.796] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":31,"status":"Deleting file 18 of 58"}
[2024-02-03 18:09:32.796] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":32,"status":"Deleting file 19 of 58"}
[2024-02-03 18:09:32.797] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":34,"status":"Deleting file 20 of 58"}
[2024-02-03 18:09:32.797] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":36,"status":"Deleting file 21 of 58"}
[2024-02-03 18:09:32.798] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":37,"status":"Deleting file 22 of 58"}
[2024-02-03 18:09:32.798] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":39,"status":"Deleting file 23 of 58"}
[2024-02-03 18:09:32.798] [info]  [GamesServiceImpl] Game instance changed: c6ad6daa-a984-4539-8469-1824a6eb7af1 - ["Saved"]
[2024-02-03 18:09:32.798] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":41,"status":"Deleting file 24 of 58"}
[2024-02-03 18:09:32.799] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":43,"status":"Deleting file 25 of 58"}
[2024-02-03 18:09:32.799] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":44,"status":"Deleting file 26 of 58"}
[2024-02-03 18:09:32.799] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":46,"status":"Deleting file 27 of 58"}
[2024-02-03 18:09:32.800] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":48,"status":"Deleting file 28 of 58"}
[2024-02-03 18:09:32.800] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":50,"status":"Deleting file 29 of 58"}
[2024-02-03 18:09:32.800] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":51,"status":"Deleting file 30 of 58"}
[2024-02-03 18:09:32.800] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":53,"status":"Deleting file 31 of 58"}
[2024-02-03 18:09:32.801] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":55,"status":"Deleting file 32 of 58"}
[2024-02-03 18:09:32.801] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":56,"status":"Deleting file 33 of 58"}
[2024-02-03 18:09:32.801] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":58,"status":"Deleting file 34 of 58"}
[2024-02-03 18:09:32.802] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":60,"status":"Deleting file 35 of 58"}
[2024-02-03 18:09:32.802] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":62,"status":"Deleting file 36 of 58"}
[2024-02-03 18:09:32.802] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":63,"status":"Deleting file 37 of 58"}
[2024-02-03 18:09:32.803] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":65,"status":"Deleting file 38 of 58"}
[2024-02-03 18:09:32.803] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":67,"status":"Deleting file 39 of 58"}
[2024-02-03 18:09:32.803] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":68,"status":"Deleting file 40 of 58"}
[2024-02-03 18:09:32.803] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":70,"status":"Deleting file 41 of 58"}
[2024-02-03 18:09:32.803] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":72,"status":"Deleting file 42 of 58"}
[2024-02-03 18:09:32.804] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":74,"status":"Deleting file 43 of 58"}
[2024-02-03 18:09:32.804] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":75,"status":"Deleting file 44 of 58"}
[2024-02-03 18:09:32.804] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":77,"status":"Deleting file 45 of 58"}
[2024-02-03 18:09:32.804] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":79,"status":"Deleting file 46 of 58"}
[2024-02-03 18:09:32.804] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":81,"status":"Deleting file 47 of 58"}
[2024-02-03 18:09:32.805] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":82,"status":"Deleting file 48 of 58"}
[2024-02-03 18:09:32.805] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":84,"status":"Deleting file 49 of 58"}
[2024-02-03 18:09:32.805] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":86,"status":"Deleting file 50 of 58"}
[2024-02-03 18:09:32.805] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":87,"status":"Deleting file 51 of 58"}
[2024-02-03 18:09:32.805] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":89,"status":"Deleting file 52 of 58"}
[2024-02-03 18:09:32.806] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":91,"status":"Deleting file 53 of 58"}
[2024-02-03 18:09:32.806] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":93,"status":"Deleting file 54 of 58"}
[2024-02-03 18:09:32.806] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":94,"status":"Deleting file 55 of 58"}
[2024-02-03 18:09:32.806] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":96,"status":"Deleting file 56 of 58"}
[2024-02-03 18:09:32.806] [info]  [InstalledAddonsProgressLogger] {"addonId":646134,"progress":98,"status":"Deleting file 57 of 58"}
